,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink
504,1,0,0,85,87,13,1,0,0,1,1,2
505,1,0,0,14,26,0,0,0,4,0,0,0
506,0,0,0,33,11,3,0,0,2,0,0,0
507,1,0,0,11,10031,541,1625,24,1,1,4,0
508,1,0,2,56,840,57,5,4,5,1,2,0
509,1,0,0,115,6477,830,2042,245,3,3,11,0
510,1,1,2,151,73334,11444,3431,30,3,2,4,0
511,1,1,0,108,3670,211,1114,24,0,3,13,0
512,1,1,1,163,46670,2485,4987,814,4,2,27,0
513,1,1,1,153,121,37,34,0,0,2,23,1
514,0,0,0,37,43904,7588,916,6523,3,0,0,0
515,1,0,0,78,39072,2040,860,1021,2,1,10,0
516,1,0,0,105,654,105,98,36,2,1,25,0
517,0,0,1,165,172516,13055,3363,73,2,3,24,0
518,1,0,0,29,10268,982,307,59,2,1,5,0
519,1,1,0,49,19459,4170,1049,1547,1,2,4,1
520,1,0,0,45,71,13,11,0,1,1,1,0
521,1,1,0,121,4143,651,420,76,0,0,0,2
522,0,0,3,20,121,37,34,0,0,1,7,0
523,0,1,2,36,11727,942,812,303,0,2,10,0
524,1,1,1,52,26,2,6,0,2,2,8,0
525,0,0,1,32,439,46,141,13,0,1,3,0
526,1,0,0,24,2521,209,21,603,2,0,0,2
527,1,0,0,67,755,20,42,9,3,0,0,1
528,1,1,0,99,2924,413,84,1,0,0,0,0
529,1,0,0,73,6528,771,554,15,0,1,14,0
530,0,0,2,190,580,13,12,2,0,4,34,1
531,1,0,0,99,11727,942,812,303,0,2,28,0
532,0,0,0,79,383179,20227,18330,5892,5,1,14,0
533,0,0,0,46,60867,4957,6713,624,1,2,8,0
534,1,1,11,107,17586,2112,7330,654,2,1,15,0
535,1,0,1,81,298,19,14,0,3,1,9,0
536,0,1,2,91,1827,134,541,12,1,1,3,1
537,1,1,1,59,18188,1719,758,17,1,3,13,0
538,0,0,0,13,252249,22297,5881,962,1,1,1,0
539,1,0,1,77,609,42,7,1,3,1,14,0
540,0,0,0,191,60867,4957,6713,624,1,2,29,0
541,1,0,1,202,172516,13055,3363,73,1,2,30,0
542,1,0,1,139,18009,1348,875,52,4,2,9,0
543,0,0,1,58,1022,152,112,70,3,0,0,1
544,1,1,0,303,1529,146,47,35,13,1,21,1
545,1,0,2,22,2486,363,1,30,0,0,0,1
546,1,0,9,60,2414,507,985,12,0,3,7,0
547,1,0,1,95,3882,624,888,399,3,1,7,1
548,1,0,0,7,97,43,7,0,0,0,0,0
549,1,1,0,79,751,41,15,3,4,1,10,1
550,1,0,0,61,532,41,48,1,0,0,0,1
551,1,1,5,238,27838,2577,2345,10,2,0,0,1
552,1,0,0,46,31021,2308,2441,310,2,1,11,0
553,1,0,10,153,1851,229,120,19,1,3,53,0
554,0,0,1,105,1932,503,370,7,2,2,22,0
555,1,0,1,92,72626,3728,1303,2355,1,1,2,1
556,1,1,1,151,4149,642,199,84,14,1,24,0
557,1,1,2,284,19049,1960,457,145,9,6,7,3
558,0,0,0,85,22952,760,707,0,4,1,10,0
559,1,1,0,124,31021,2308,2441,310,0,2,14,0
560,1,0,0,49,1101,222,71,0,2,0,0,0
561,1,0,3,121,8255,669,198,4,0,3,38,0
562,1,0,1,17,73334,11444,3431,30,0,1,3,0
563,1,1,1,163,5618,365,2683,191,8,1,5,1
564,0,0,0,50,4149,642,199,84,2,1,4,0
565,0,0,0,233,13,6,0,0,8,1,9,0
566,1,0,0,84,314,19,1,1,1,1,3,0
567,1,1,1,54,620,45,178,10,5,2,8,0
568,0,1,0,66,14733,1931,1831,61,4,1,4,0
569,0,0,0,93,432,64,7,1,7,1,3,0
570,1,0,1,22,721,34,136,1,1,0,0,1
571,1,0,0,226,130384,5540,1343,1379,4,2,73,0
572,1,0,0,163,1041,127,17,3,0,2,21,1
573,0,0,1,45,20632,3535,467,1063,3,1,1,0
574,1,1,0,333,172516,13055,3363,73,7,6,50,0
575,1,0,2,93,89357,5141,1155,684,1,1,21,0
576,0,0,1,6,10031,541,1625,24,1,0,0,0
577,1,1,0,280,64392,5964,750,10085,3,6,21,0
578,1,0,0,34,8935,1619,225,249,0,1,8,0
579,0,0,4,39,4062,240,142,52,1,0,0,0
580,0,0,1,44,9780,1914,1803,216,0,1,10,0
581,1,0,2,50,1692,107,43,14,1,1,3,0
582,0,0,1,15,8636,1782,2410,134,0,1,4,0
583,1,0,0,72,383179,20227,18330,5892,1,2,16,1
584,1,1,0,68,8255,669,198,4,0,2,15,0
585,1,1,0,45,590,117,25,1,1,1,3,0
586,1,1,1,106,566,22,22,0,5,0,0,1
587,0,0,2,99,70084,14633,3865,24376,0,0,0,0
588,1,1,3,119,4062,240,142,52,1,0,0,0
589,0,0,0,84,1420,65,102,7,0,0,0,0
590,1,1,0,200,18188,1719,758,17,11,4,34,0
591,1,0,0,36,197,18,22,0,0,2,2,0
592,1,1,6,107,470,41,6,1,0,0,0,1
593,1,1,2,120,91473,13493,3793,3687,8,4,28,0
594,0,0,0,128,1607,96,31,2,0,1,24,0
595,1,0,2,130,69521,3930,2044,5766,0,1,16,0
596,0,0,0,30,4062,240,142,52,2,0,0,0
597,1,1,4,39,219,16,2,0,0,1,10,0
598,1,0,2,122,312807,41861,16628,2518,6,1,21,0
599,1,1,1,207,67907,5948,1966,35,1,2,27,1
600,0,1,0,46,6609,595,1328,57,0,1,1,0
601,1,1,0,204,186,30,2,0,0,1,14,0
602,1,0,0,162,6216,813,1547,158,0,1,34,0
603,1,0,0,236,864,134,839,8,1,4,16,0
604,1,0,0,34,25646,2844,218,63,3,0,0,0
605,1,0,2,60,505,54,25,7,0,1,12,0
606,1,0,0,20,6456,515,193,56,0,0,0,0
607,1,0,1,66,38321,2029,258,527,0,1,20,0
608,1,0,1,65,69521,3930,2044,5766,3,0,0,0
609,1,0,1,87,67907,5948,1966,35,0,2,25,0
610,1,0,2,171,73982,14868,12512,5089,6,4,10,4
611,1,0,0,63,609,42,7,1,3,0,0,0
612,1,1,0,281,73982,14868,12512,5089,15,2,26,2
613,1,0,0,78,36,4,14,0,0,1,3,0
614,1,1,0,198,373,34,31,4,1,1,9,0
615,0,0,2,105,2424,251,26,9,0,1,7,0
616,1,0,0,88,433,20,63,2,0,1,13,0
617,0,0,0,41,11469,1020,2710,148,0,1,8,0
618,1,1,3,86,4527,868,981,150,0,1,8,0
619,0,0,0,164,578,155,75,14,2,0,0,0
620,0,0,1,148,43,22,20,0,3,0,0,0
621,1,0,0,197,90,15,5,0,0,1,36,1
622,1,1,0,75,111735,5246,6882,268,2,2,7,1
623,1,0,3,51,84444,5027,3005,576,3,0,0,0
624,1,0,1,45,67907,5948,1966,35,2,2,20,0
625,1,0,1,25,8636,1782,2410,134,3,1,5,0
626,0,0,0,32,1,2,0,0,0,0,0,0
627,1,1,0,88,19168,2414,8399,121,3,1,8,1
628,1,0,1,71,69521,3930,2044,5766,0,1,1,1
629,1,0,2,252,1448,194,240,39,4,0,0,1
630,1,0,0,320,3300,2432,1434,420,13,0,0,1
631,1,1,2,119,614,28,8,2,6,1,7,0
632,1,0,2,115,4527,868,981,150,0,2,23,0
633,0,0,0,86,175,23,12,0,0,1,25,0
634,0,0,0,48,1022,152,112,70,1,0,0,2
635,1,0,1,78,124322,53684,2234,5803,3,0,0,0
636,1,0,0,39,918,115,46,8,3,0,0,0
637,1,0,2,28,111735,5246,6882,268,1,1,3,0
638,1,1,0,29,179,50,43,1,2,0,0,0
639,0,1,1,90,989,82,24,10,2,1,23,1
640,0,1,0,507,6287,1598,93,14,0,5,105,0
641,1,0,0,94,75,10,23,0,1,1,15,0
642,1,1,0,303,17533,3321,485,142,8,0,0,0
643,1,0,2,55,840,57,5,4,1,0,0,0
644,0,0,0,95,70084,14633,3865,24376,0,0,0,0
645,0,0,0,64,12223,3050,309,105,0,0,0,0
646,0,1,0,111,58,12,2,0,5,2,7,1
647,1,0,0,40,620,70,19,38,0,2,8,0
648,0,1,0,26,51,12,0,0,0,1,6,0
649,1,1,2,101,232497,22257,4879,3397,0,1,11,1
650,0,0,0,43,144036,21385,8283,6276,0,1,6,0
651,0,0,3,17,586865,89361,7069,3864,2,0,0,0
652,0,0,1,71,4527,868,981,150,0,2,11,0
653,1,0,3,13,789,123,691,9,0,1,1,0
654,1,1,1,43,1633,108,134,8,3,1,1,0
655,1,1,5,124,477916,62572,18508,53879,5,2,3,1
656,1,1,5,187,8255,669,198,4,13,6,15,1
657,1,0,0,104,231862,37508,159,866,0,0,0,1
658,1,0,0,114,3416,126,3,2,4,0,0,6
659,0,0,0,56,175,86,12,1,0,0,0,0
660,1,0,0,174,582,24,55,8,0,0,0,1
661,1,0,6,56,982,71,28,5,0,0,0,1
662,0,1,1,126,21084,5293,3269,2918,2,3,18,1
663,1,0,1,127,69521,3930,2044,5766,1,2,20,1
664,1,1,4,266,116,10,27,0,5,1,18,0
665,0,0,6,119,7703,791,499,200,0,2,40,0
666,1,0,1,172,20386,2511,279,23,7,1,5,4
667,0,0,1,46,464,35,15,0,0,0,0,1
668,1,0,0,151,2413,223,64,118,0,3,25,0
669,1,1,0,312,11926,2673,1661,4067,16,2,6,2
670,1,1,5,426,3988,1190,1999,27,0,2,94,1
671,0,0,1,79,33,16,12,0,0,0,0,0
672,1,1,8,29,1420,65,102,7,2,0,0,0
673,1,0,0,14,789,123,691,9,0,1,1,0
674,1,0,1,98,339,21,26,4,3,0,0,0
675,1,0,7,95,20632,3535,467,1063,4,1,1,0
676,1,0,2,161,3661,299,19,16,3,1,25,0
677,1,1,1,22,1113,81,23,2,0,2,3,0
678,1,0,6,57,266035,64481,10142,8528,0,1,15,0
679,0,0,0,69,2424,251,26,9,0,2,14,0
680,1,0,2,57,2337,421,146,789,0,2,3,0
681,1,0,0,56,120,20,158,4,4,0,0,0
682,1,1,3,208,982,71,28,5,3,3,45,0
683,1,1,6,445,51859,8125,797,15,1,6,119,1
684,0,1,3,66,69521,3930,2044,5766,3,2,7,1
685,0,0,2,26,1101,222,71,0,1,0,0,0
686,0,0,0,13,1420,65,102,7,1,0,0,0
687,1,1,0,109,130384,5540,1343,1379,1,2,29,0
688,1,1,3,254,97337,42441,5396,3799,7,1,31,2
689,1,1,5,139,6672,689,625,19,3,2,23,1
690,1,0,0,28,58,34,0,0,4,0,0,0
691,1,0,0,131,92,17,3,0,0,1,39,0
692,1,0,0,61,504,56,24,3,0,1,13,0
693,0,0,2,98,116404,10590,1598,3075,2,4,10,0
694,1,1,1,456,18009,1348,875,52,19,1,13,0
695,1,0,1,175,224,9,9,0,0,1,3,1
696,1,0,4,103,91473,13493,3793,3687,5,2,24,0
697,1,0,0,36,3496,153,241,44,2,0,0,0
698,1,0,2,92,383179,20227,18330,5892,4,2,10,0
699,1,0,0,159,8255,669,198,4,2,1,1,0
700,0,0,0,17,504,56,24,3,0,0,0,0
701,1,0,0,27,609,116,1464,176,0,2,2,1
702,1,0,2,33,793,77,31,10,0,1,3,1
703,1,1,1,206,1899,222,407,44,3,0,0,3
704,1,1,2,59,604,45,4,2,0,1,7,0
705,0,1,0,31,9,4,0,0,0,1,8,0
706,1,1,2,78,383,22,241,0,1,2,2,1
707,1,1,0,830,18223,1897,101,602,7,5,60,6
708,0,1,0,57,3,1,0,0,0,0,0,0
709,1,1,2,52,377,51,313,2,2,0,0,0
710,0,0,1,20,504,56,24,3,0,1,4,0
711,1,0,0,19,504,56,24,3,0,0,0,0
712,1,0,1,180,184341,41961,3940,32065,10,2,11,6
713,1,1,0,261,91473,13493,3793,3687,0,3,57,0
714,0,0,0,114,3287,469,316,35,1,0,0,0
715,1,1,0,104,339,21,26,4,2,1,4,1
716,1,1,0,35,66,19,3,0,0,1,7,0
717,1,1,0,191,115569,21633,5939,4777,4,4,10,2
718,1,0,0,26,604,45,4,2,2,2,2,0
719,1,1,0,204,189880,7317,684,5191,12,2,18,2
720,1,0,3,51,32568,3973,3088,3211,2,1,1,1
721,1,0,0,132,2323,219,67,2,10,2,2,1
722,0,0,1,39,520,112,568,6,0,1,13,0
723,1,1,1,100,3981,457,1105,97,0,1,22,0
724,0,0,0,15,1,1,0,0,0,1,2,0
725,0,0,0,134,3416,126,3,2,4,0,0,2
726,0,1,1,263,374,40,441,20,0,5,93,0
727,1,0,0,81,3661,299,19,16,6,0,0,0
728,0,0,3,42,429,39,33,4,0,1,10,1
729,1,0,0,29,21,1,0,0,1,0,0,1
730,1,0,1,81,91473,13493,3793,3687,1,2,20,0
731,1,0,0,47,28002,1359,2225,40,2,0,0,0
732,0,0,0,94,21,4,0,0,0,0,0,0
733,1,0,0,19,10031,541,1625,24,2,0,0,0
734,1,0,0,39,1446,219,240,4,0,0,0,0
735,1,0,1,110,2413,223,64,118,0,2,16,0
736,1,0,0,61,8255,669,198,4,6,1,4,0
737,1,1,4,15,252249,22297,5881,962,0,2,2,0
738,0,0,0,20,16094,746,250,76,0,2,3,0
739,0,0,0,21,799,180,117,3,1,1,2,0
740,0,0,0,22,544,51,44,1,0,1,3,0
741,1,1,1,211,14733,1931,1831,61,11,7,61,0
742,0,1,1,62,21521,2060,545,223,0,0,0,0
743,1,0,0,63,60867,4957,6713,624,1,2,10,1
744,0,0,0,64,47583,4107,1262,2,0,1,16,1
745,1,0,0,191,23982,1103,8,2,0,6,36,0
746,1,0,1,427,116637,6632,3581,12169,0,6,66,1
747,1,0,0,160,56,5,13,0,16,0,0,1
748,0,0,0,115,12065,1202,76,218,7,0,0,1
749,1,0,2,31,10031,541,1625,24,0,0,0,1
750,1,0,0,64,6231,880,446,16,0,1,6,1
751,1,0,3,76,136,69,2,2,0,0,0,2
752,1,0,0,40,813,162,25,5,3,0,0,0
753,0,1,0,69,55,5,85,0,1,1,2,0
754,1,0,1,99,186,23,9,0,9,0,0,1
755,0,0,1,76,91473,13493,3793,3687,0,3,14,1
756,0,0,0,162,123002,28415,2821,1151,5,2,26,0
757,1,1,0,119,86106,4699,1691,794,1,1,29,0
758,0,0,0,54,19459,4170,1049,1547,2,1,8,0
759,0,0,0,46,44692,6812,2466,3252,2,2,2,0
760,1,0,1,45,4745,918,909,951,1,2,2,0
761,1,1,0,46,93142,8763,5591,112,1,2,6,1
762,0,0,0,25,1048,134,102,5,2,0,0,0
763,0,1,0,53,615041,126104,23439,1483,2,1,9,1
764,1,0,0,79,615041,126104,23439,1483,7,2,17,5
765,0,0,0,24,11365,745,152,50,3,0,0,0
766,0,0,0,31,544,51,44,1,0,2,5,0
767,1,1,0,220,26200,1817,485,81,3,1,45,0
768,0,0,0,27,10772,787,426,74,0,2,3,0
769,1,1,12,706,27783,2036,4846,686,9,3,50,6
770,1,1,3,467,1118,65,371,8,1,5,37,3
771,1,0,6,35,1429,295,78,36,0,1,10,0
772,1,1,1,17,415,27,5,2,0,1,1,0
773,0,0,0,54,49113,7461,2797,1316,2,1,6,0
774,1,1,0,110,81,13,10,0,3,0,0,0
775,0,0,1,151,1448,194,240,39,6,0,0,1
776,1,1,0,54,27836,5280,1590,178,1,2,2,0
777,1,1,0,126,615041,126104,23439,1483,9,1,20,4
778,0,0,0,49,2116,159,261,0,0,1,17,0
779,0,0,0,17,629,24,11,4,0,1,2,0
780,1,1,0,118,615041,126104,23439,1483,4,2,25,2
781,1,1,0,169,3172,66,365,1,0,1,19,4
782,1,0,0,21,1322,202,1067,8,0,1,9,0
783,1,1,0,9,323,68,16,0,0,0,0,0
784,1,0,0,151,67907,5948,1966,35,0,2,41,0
785,0,0,0,98,164,29,28,0,0,1,29,0
786,1,1,2,62,22879,6488,717,1198,1,2,19,0
787,0,0,0,128,373,34,31,4,1,0,0,0
788,1,0,1,149,373,34,31,4,1,1,9,0
789,1,0,2,172,2023,202,388,92,0,1,38,0
790,1,0,0,72,12174,1532,1229,903,4,1,2,1
791,1,0,2,73,3352,206,26,23,0,0,0,3
792,0,1,3,47,629,24,11,4,3,1,6,0
793,1,1,0,123,9285,956,962,8,6,0,0,0
794,0,1,0,92,8392,792,1681,353,0,6,26,0
795,1,1,0,100,17711,1059,659,3,4,1,10,1
796,0,0,4,72,499,67,21,16,3,0,0,0
797,1,0,1,94,3350,196,467,21,0,1,25,2
798,1,1,2,138,2677,452,27,50,7,3,4,1
799,1,1,2,42,4864,1130,133,39,5,3,3,1
800,0,0,0,75,61,3,2,0,0,2,16,0
801,1,1,1,99,615041,126104,23439,1483,4,2,18,0
802,1,0,0,305,691,133,24,0,0,0,0,4
803,1,1,0,108,202819,17020,7306,98,8,1,4,0
804,1,1,1,108,141,29,145,8,1,2,4,1
805,1,0,0,78,22770,4169,210,6,5,1,6,0
806,0,0,0,46,358,28,27,0,5,2,4,0
807,1,0,0,97,89423,5621,4621,4482,2,3,11,2
808,1,1,0,268,5964,416,311,38,1,1,51,0
809,1,1,5,159,2023,202,388,92,2,1,17,0
810,1,0,1,118,2870,822,172,8,7,0,0,3
811,0,0,0,51,33,18,1,0,0,0,0,1
812,0,0,4,65,15706,1209,461,31,4,0,0,0
813,1,0,0,161,454,50,5,1,0,3,12,1
814,0,0,0,28,76,22,0,0,4,0,0,0
815,0,0,0,52,2632,466,319,122,4,2,5,0
816,0,0,1,58,43363,4722,5251,481,5,2,2,0
817,0,0,0,33,544,51,44,1,0,1,7,0
818,1,0,0,42,12174,1532,1229,903,0,2,8,0
819,0,0,0,49,5214,361,757,27,0,1,12,0
820,1,1,0,92,202819,17020,7306,98,1,3,12,1
821,0,0,0,58,61,3,2,0,0,1,8,0
822,1,0,0,113,184341,41961,3940,32065,0,2,35,0
823,1,0,7,194,3322,422,293,58,5,1,53,0
824,1,1,1,80,25173,1678,881,203,2,3,3,0
825,1,0,0,30,15189,950,2120,120,2,0,0,1
826,1,0,2,19,2212,132,321,95,0,1,1,1
827,1,0,0,146,22770,4169,210,6,0,2,22,0
828,1,0,0,42,655288,116704,27838,1331,2,1,1,0
829,1,0,0,15,943,100,756,1,0,0,0,1
830,1,0,4,42,49475,6044,2189,1361,0,2,2,0
831,1,1,0,131,2273,388,181,4,7,2,12,1
832,0,0,0,85,7789,820,823,247,0,1,14,0
833,1,1,1,95,958,111,47,5,0,2,14,0
834,0,0,0,88,2190,5176,4,1,0,1,7,0
835,1,0,1,24,2837,600,330,56,0,1,6,1
836,0,1,6,22,829,220,174,3,0,1,6,0
837,0,1,2,56,3604,554,295,55,2,0,0,1
838,0,0,0,73,431,51,13,0,0,2,27,0
839,1,0,1,40,2407,419,8,17,1,1,6,1
840,0,0,0,14,958,111,47,5,0,1,1,0
841,1,1,0,62,615041,126104,23439,1483,5,2,11,1
842,0,1,1,17,5214,361,757,27,1,1,1,0
843,1,0,1,47,49475,6044,2189,1361,0,0,0,0
844,0,0,5,160,73334,11444,3431,30,10,0,0,1
845,1,1,1,135,300,45,58,1,3,1,1,0
846,1,1,0,478,27544,7396,1564,6390,18,5,29,6
847,1,0,0,169,1527,291,242,29,0,1,28,1
848,1,1,0,25,26200,1817,485,81,1,1,7,0
849,1,1,0,103,10791,2493,152,107,1,2,2,0
850,1,1,3,193,136497,29487,9042,39241,3,0,0,0
851,0,0,0,28,56238,4575,3632,379,1,1,5,0
852,0,0,8,121,522,73,28,25,0,2,6,1
853,0,0,0,151,13,0,0,0,0,1,26,0
854,1,1,1,125,615041,126104,23439,1483,7,1,20,5
855,1,0,0,115,2212,132,321,95,2,2,16,1
856,0,0,0,58,153,12,12,0,0,1,21,0
857,1,0,3,43,91473,13493,3793,3687,3,2,11,0
858,1,1,0,242,34973,1951,1481,136,8,0,0,2
859,0,0,3,28,1285,150,223,7,0,1,1,2
860,0,0,2,7,341,29,24,0,0,1,1,0
861,1,0,0,99,499,67,21,16,5,0,0,2
862,1,0,0,66,403,28,56,0,1,1,6,0
863,1,0,1,34,1285,150,223,7,2,0,0,0
864,1,0,0,35,38321,2029,258,527,5,1,1,0
865,0,0,0,75,8483,970,1815,10,1,0,0,0
866,1,0,4,201,1824,112,80,21,2,3,20,0
867,1,1,6,181,3981,457,1105,97,12,1,2,0
868,1,0,0,118,184341,41961,3940,32065,1,0,0,1
869,1,1,5,54,3276,432,1384,197,0,1,4,0
870,1,1,5,120,192,7,115,2,6,0,0,1
871,1,1,0,174,646,145,340,21,5,0,0,0
872,1,0,0,97,1914,471,971,22,0,4,19,0
873,0,1,5,164,16711,1589,2,13,12,0,0,1
874,0,1,6,103,4043,231,251,14,3,3,10,0
875,1,1,0,40,193,35,807,3,0,1,12,0
876,1,0,2,38,9124,1193,66,2,1,0,0,1
877,1,1,1,69,522,73,28,25,0,1,1,0
878,1,1,0,39,906,98,119,5,0,2,14,0
879,1,0,0,21,65,15,0,0,0,0,0,0
880,1,0,0,141,1515,182,39,7,9,1,15,0
881,1,0,2,49,184341,41961,3940,32065,1,0,0,0
882,1,1,2,114,2414,507,985,12,4,1,25,1
883,0,0,0,61,92,50,19,0,0,1,23,0
884,0,0,0,49,77,26,8,0,0,1,1,1
885,1,0,0,128,2414,265,161,16,1,1,34,1
886,1,1,1,428,224,9,9,0,0,1,87,0
887,1,1,4,102,469,21,50,3,7,0,0,1
888,0,1,0,71,927,84,74,5,1,1,4,1
889,1,0,0,97,12174,1532,1229,903,0,1,14,0
890,1,1,2,109,5059,455,347,102,6,0,0,0
891,0,1,3,59,64,2,3,0,0,1,1,1
892,1,1,5,155,615041,126104,23439,1483,5,2,36,3
893,0,0,3,118,13,2,0,0,0,1,19,0
894,1,0,1,149,8935,1619,225,249,2,1,20,1
895,0,0,0,82,15706,1209,461,31,1,1,13,0
896,1,0,2,40,8986,1419,62,313,0,1,16,0
897,0,1,0,85,70566,7424,3579,1028,0,2,10,0
898,1,0,0,255,2728,535,1325,27,5,3,20,2
899,1,1,0,36,19459,4170,1049,1547,4,1,1,2
900,1,0,2,14,615041,126104,23439,1483,2,1,1,2
901,0,0,0,15,6078,594,362,91,1,1,3,0
902,0,0,0,56,767,21,18,6,0,2,2,0
903,0,0,0,37,18188,1719,758,17,2,3,6,0
904,1,1,2,124,27836,5280,1590,178,4,2,11,0
905,1,0,4,19,351,23,6,0,0,1,3,1
906,0,0,1,14,1159,239,32,13,0,1,3,0
907,0,1,3,173,469,21,50,3,4,2,8,0
908,1,0,0,38,38430,7168,2317,13406,0,1,2,0
909,1,1,6,112,20632,3535,467,1063,0,1,20,0
910,1,0,0,36,38430,7168,2317,13406,0,1,9,1
911,0,0,0,61,73611,6816,1201,1806,1,2,16,0
912,0,0,0,64,11,2,0,0,0,1,5,0
913,1,0,0,15,2206,634,2695,16,0,1,1,0
914,0,0,0,33,36,36,5,0,0,1,13,0
915,0,0,1,27,46,11,0,0,0,1,7,0
916,0,1,2,80,4864,1130,133,39,3,2,12,0
917,0,1,4,1046,14299,3466,2492,6127,6,6,109,1
918,1,1,8,318,202819,17020,7306,98,3,5,42,2
919,1,0,0,34,91473,13493,3793,3687,0,2,8,1
920,1,0,0,64,15419,1577,1104,61,6,0,0,0
921,0,0,0,128,833,99,121,23,2,1,20,0
922,1,0,0,160,1053,58,38,5,0,1,22,1
923,0,1,3,33,1769,151,347,11,2,1,2,1
924,1,1,1,34,55,6,2,0,0,0,0,0
925,1,1,1,168,97337,42441,5396,3799,6,2,27,1
926,1,0,2,127,19975,6424,1911,1707,0,0,0,2
927,1,0,0,117,97,24,6,0,5,2,10,0
928,1,1,7,609,2590,284,158,153,0,3,214,0
929,1,1,8,365,67907,5948,1966,35,2,7,83,1
930,0,0,3,176,2212,132,321,95,0,4,28,1
931,0,0,5,75,1447,130,58,5,4,0,0,1
932,1,1,0,710,172516,13055,3363,73,37,15,79,0
933,1,0,0,62,2076,454,1185,24,4,0,0,1
934,1,0,2,4,46,8,49,0,1,0,0,0
935,1,0,0,132,8010,1219,2376,172,12,0,0,1
936,1,1,1,106,55,8,81,0,3,2,15,0
937,0,0,0,57,15706,1209,461,31,1,2,9,0
938,1,1,0,77,46670,2485,4987,814,1,3,3,0
939,1,0,4,62,37572,2444,2148,0,1,1,8,1
940,1,0,0,73,91,5,1,0,0,0,0,1
941,1,1,8,119,1094,98,277,6,5,0,0,0
942,0,1,3,67,711,46,45,61,0,2,7,0
943,0,0,0,53,11365,745,152,50,2,0,0,0
944,1,0,0,27,15706,1209,461,31,0,1,6,0
945,0,0,0,40,1409,199,593,22,1,1,1,0
946,0,1,0,105,46670,2485,4987,814,1,1,15,0
947,0,0,0,39,252249,22297,5881,962,0,1,10,0
948,1,0,2,51,60867,4957,6713,624,2,2,10,0
949,1,0,0,40,15664,2151,4545,3291,1,1,3,1
950,0,0,0,156,1094,98,277,6,5,0,0,0
951,1,0,0,38,17918,761,192,52,1,0,0,2
952,1,1,2,490,72626,3728,1303,2355,3,7,75,0
953,0,0,0,256,2116,159,261,0,0,1,46,0
954,1,0,0,27,473,79,49,0,0,1,2,0
955,0,0,0,27,21,1,0,0,0,1,3,0
956,1,0,1,85,1453,132,698,15,0,1,1,1
957,0,0,0,66,21521,2060,545,223,2,0,0,0
958,0,1,11,264,18188,1719,758,17,0,6,61,4
959,1,1,0,463,18188,1719,758,17,4,8,101,4
960,0,0,1,18,1887,161,8,4,2,0,0,0
961,1,0,0,36,1603,94,24,0,4,0,0,0
962,1,0,0,140,21521,2060,545,223,3,1,7,0
963,0,1,0,162,4983,380,514,48,0,4,15,0
964,1,1,0,58,23982,1103,8,2,0,1,2,0
965,1,1,4,57,2153,286,666,3,1,1,1,1
966,1,1,2,293,12345,1142,882,24,4,0,0,2
967,1,1,0,111,32432,3638,1092,1240,6,3,6,0
968,0,0,0,157,85,11,12,0,0,2,27,0
969,0,0,0,19,21315,1616,845,340,1,1,1,0
970,0,1,1,63,1094,98,277,6,1,0,0,0
971,0,1,0,112,2916,320,355,95,4,2,10,0
972,1,0,1,366,184341,41961,3940,32065,3,1,3,0
973,1,0,0,118,111,3,4,0,1,1,27,1
974,1,1,3,81,60867,4957,6713,624,4,2,7,3
975,0,0,0,67,11365,745,152,50,2,0,0,0
976,1,0,1,91,6609,595,1328,57,3,1,12,1
977,1,0,0,27,64392,5964,750,10085,0,0,0,1
978,1,0,0,65,8845,1265,136,7025,0,3,3,0
979,0,0,0,104,1075,285,430,15,10,1,5,0
980,0,0,2,107,574,83,68,10,4,0,0,1
981,1,0,1,79,82769,9680,6426,1009,3,2,19,0
982,0,0,0,23,524,79,144,0,0,1,5,0
983,0,0,0,38,21315,1616,845,340,1,1,2,0
984,1,0,0,73,69288,7406,2653,793,3,1,4,0
985,1,1,3,635,8700,292,54,4,3,2,101,0
986,1,1,1,52,504,56,24,3,1,0,0,0
987,1,0,0,36,10031,541,1625,24,1,1,7,0
988,0,0,0,72,15706,1209,461,31,2,2,10,2
989,1,0,0,41,8845,1265,136,7025,1,2,2,0
990,0,0,0,61,26461,3445,3852,108,2,2,19,0
991,1,0,0,43,11365,745,152,50,3,0,0,0
992,1,0,1,26,231862,37508,159,866,0,1,4,0
993,1,0,1,28,786,94,39,9,3,0,0,0
994,1,1,4,609,334,92,26,1,0,7,16,3
995,0,1,0,214,3346,254,7,0,0,1,49,0
996,1,1,3,184,34973,1951,1481,136,5,0,0,2
997,1,1,6,28,3350,196,467,21,0,1,12,0
998,0,0,0,106,6853,439,403,151,0,2,10,0
999,1,0,0,100,202819,17020,7306,98,6,3,3,1
1000,0,0,0,26,504,56,24,3,0,1,4,0
1001,1,0,0,149,87,31,8,0,0,3,22,1
1002,1,1,5,147,591,46,140,4,7,2,5,0
1003,0,0,0,94,31536,3686,668,482,0,1,16,3
1004,1,0,0,20,721,34,136,1,1,0,0,1
1005,1,0,0,193,897,115,151,3,4,1,14,0
1006,0,0,0,62,39,33,6,0,0,1,5,0
1007,1,0,2,14,50,16,23,0,2,0,0,0
1008,1,1,1,152,721,34,136,1,2,1,2,1
