,Label,Edit,CommentCount,BodyLength,Reputation,Views,UpVotes,DownVotes,InlineCode,BlockCode,BlockCodeLine,Hyperlink,UnigramCost,BigramCost
317,0,0,1,383,46169,1135,720,13,3,5,53,1,11.812096731623098,12.167443287096209
318,1,1,1,405,1751,421,211,41,0,7,73,1,11.99982143153377,12.143460366425451
319,0,1,0,29,874,76,383,10,1,1,1,0,11.961511100785563,12.216969616948745
320,1,1,6,75,221,21,95,13,0,3,3,1,11.383532986139338,12.038647997910282
321,0,0,1,28,115569,21633,5939,4777,2,1,1,1,11.246841776902276,11.894553537118144
322,1,0,0,25,2407,419,8,17,1,1,1,0,11.588113784362687,12.171719870532726
323,0,0,1,62,6737,375,137,12,2,1,6,0,11.223698840826495,12.090895990902462
324,1,0,1,52,25173,1678,881,203,3,1,5,0,11.652747866633398,12.17526387805889
325,1,0,2,28,9780,1914,1803,216,2,1,3,1,12.487753984426542,12.351087853004925
326,1,1,0,179,25173,1678,881,203,1,1,11,0,14.808993832188188,12.516182748844905
327,1,0,0,67,350,12,18,1,5,1,7,0,15.298725603026327,12.513209582476202
328,0,0,0,37,1982,150,441,4,1,0,0,0,13.647200619981145,12.386948951978223
329,1,0,2,119,615041,126104,23439,1483,2,1,16,1,14.53489837888412,12.156665971608783
330,1,0,7,24,5059,455,347,102,5,0,0,0,11.813435578128411,12.139634169144603
331,1,0,1,64,5050,219,307,6,2,1,1,2,10.695820134904217,11.984877623752016
332,1,0,7,23,522,73,28,25,0,1,5,1,11.334056598474822,12.097443311956832
333,1,0,1,53,2932,424,92,30,1,0,0,1,11.154021266638463,12.03543160626965
334,1,0,0,48,5059,455,347,102,2,0,0,0,12.205300058036237,12.020871142902505
335,1,1,3,220,64392,5964,750,10085,3,1,5,2,10.87471215050425,11.992569753136973
336,1,0,0,41,1982,150,441,4,2,0,0,0,12.4308770647461,12.218324136111306
337,1,0,1,205,2221,178,136,8,7,1,15,1,11.246150315275958,11.998512930454694
338,1,1,4,60,615041,126104,23439,1483,4,2,16,1,12.34556312412312,12.128566716115735
339,1,1,1,221,615041,126104,23439,1483,0,2,28,0,16.892818038323643,12.814768072965764
340,0,1,0,168,3230,197,278,1,0,2,12,0,14.036986775354915,12.356548418464628
341,0,0,0,20,7655,374,73,3,0,1,8,0,13.493547921272596,12.365490702261551
342,0,1,2,6,3350,196,467,21,0,1,1,0,13.46879091045726,12.509628312487221
343,1,1,6,68,22952,760,707,0,10,1,1,0,11.818922361630264,12.156262074020297
344,0,0,1,10,9,4,0,0,0,1,1,0,13.201144752874503,12.473106460948825
345,1,0,1,257,323,16,60,0,7,2,40,1,11.03504431652949,12.13402162884748
346,1,1,7,87,25173,1678,881,203,1,2,22,0,13.243365019392723,11.987462382345479
347,0,0,0,21,15706,1209,461,31,0,1,6,0,14.401263869174464,12.25862002167648
348,0,0,0,18,1146,188,865,224,2,1,1,0,11.281156823645,12.042370338022783
349,1,0,0,8,959,231,227,13,0,1,1,0,11.974633836512393,12.143000077443146
350,1,0,2,121,12532,1570,2623,130,2,1,34,1,11.041122058058972,11.942801233980438
351,1,1,3,42,3350,196,467,21,2,1,4,0,12.219197244808267,12.230481495481069
352,1,0,0,64,599,33,54,5,1,0,0,0,10.360339221825095,11.901975728763441
353,1,1,2,73,2413,223,64,118,0,2,14,0,11.897619398032464,11.838719028749495
354,0,0,0,32,25173,1678,881,203,1,0,0,0,12.63713434858044,12.217705629976866
355,1,1,1,400,321598,12549,3362,3,7,3,55,2,12.0615606615856,12.165357841663944
356,1,1,0,118,312807,41861,16628,2518,16,3,7,2,12.390403404253423,12.26790452288194
357,1,1,1,689,4579,423,114,64,23,0,0,0,12.230790487226223,12.246486950851972
358,0,1,0,79,9780,1914,1803,216,1,2,7,0,15.991708679966663,12.431514169962988
359,1,1,2,216,615041,126104,23439,1483,8,2,29,3,14.286017773116262,12.180490166069994
360,0,0,0,82,22952,760,707,0,3,1,12,0,15.285048334847371,12.323203770184861
361,1,1,0,59,6609,595,1328,57,0,1,7,0,14.198732498793097,12.177212827857067
362,0,0,0,58,1769,151,347,11,0,1,4,0,11.381023094641918,12.030231739758978
363,1,1,16,180,3350,196,467,21,1,1,62,1,15.854295733799228,12.660264705917065
364,0,0,0,42,25173,1678,881,203,1,1,6,0,12.20187459877615,12.205148224902631
365,1,1,4,91,4474,442,386,10,5,3,8,0,12.58860247675041,12.358894255291325
366,1,1,1,53,139,43,31,0,0,1,1,0,11.22680182449053,12.125091211818551
367,1,0,6,45,615041,126104,23439,1483,1,2,13,0,13.344362512306608,12.073587576764385
368,1,1,8,261,8021,567,737,2,17,1,11,8,11.156676615112607,11.96699251105789
369,1,1,1,214,98639,20387,1835,0,2,1,7,2,11.175416753692462,12.081055774919673
370,0,0,0,89,1899,222,407,44,2,0,0,4,10.645183742973641,11.98178776030029
371,0,0,0,83,624,62,10,5,0,3,22,0,13.462873887669014,12.230420789503107
372,1,0,3,118,63358,6095,674,2848,8,2,3,1,11.649544667412437,12.126378396768995
373,1,0,0,98,1448,194,240,39,0,1,7,0,10.840140077292205,12.02304699287813
374,0,0,0,50,21,6,0,0,0,1,5,0,10.61538198144469,12.080959301706566
375,1,1,0,1057,91473,13493,3793,3687,2,2,342,0,14.745165942459824,12.454574908340298
376,1,0,0,112,1384,124,64,6,0,0,0,0,10.397518859808596,11.99886325572572
377,0,1,0,50,457,27,162,2,0,1,1,2,11.065378864069936,11.993961174765753
378,1,0,1,16,85,35,3,0,1,0,0,1,11.742472868512001,12.224058343653365
379,1,0,0,138,67907,5948,1966,35,0,2,24,1,14.049107268834236,11.512837596763253
380,1,0,1,60,1769,151,347,11,2,1,6,1,11.0483918913508,12.05769947991379
381,1,1,0,192,143615,11812,5750,44,3,4,33,3,11.581099370609856,12.114688141764189
382,0,1,1,59,6609,595,1328,57,0,1,15,1,11.785218133125612,12.073310546953351
383,0,0,0,21,27,21,0,0,0,0,0,0,10.268030829692528,11.985751791803935
384,1,0,0,39,8768,1003,1847,39,0,1,11,0,13.012824375257347,12.264666516714838
385,1,1,0,26,3350,196,467,21,0,1,5,0,13.35775136209647,12.324409137372276
386,0,1,1,53,615041,126104,23439,1483,3,2,9,2,12.361120617422804,12.123206861132173
387,1,1,0,130,312807,41861,16628,2518,29,0,0,32,11.234325468140096,12.167579300053216
388,0,0,0,36,3350,196,467,21,0,2,6,0,15.081638415257265,12.070769580790321
389,1,0,0,102,61,3,2,0,0,2,21,0,12.066416593422748,11.60877117336485
390,1,0,0,59,61,3,2,0,0,2,15,0,13.492770263200056,12.488950220342884
391,0,0,0,3,3350,196,467,21,1,1,1,0,13.21390231859751,12.453592730336506
392,1,1,4,67,7655,374,73,3,0,1,16,0,12.00757988631751,12.161572488068494
393,1,0,1,103,29294,1075,86,51,5,2,10,3,11.109430970536174,11.945755637253606
394,0,0,0,108,66527,6270,1175,56,7,0,0,0,10.802717494126705,12.056876292306697
395,1,1,3,40,1410,134,60,3,3,1,1,0,11.810815477947534,12.298125767328731
396,1,0,0,26,6347,875,678,15,1,0,0,1,11.690923140289387,12.05710363452552
397,1,0,1,312,14137,1795,644,110,5,0,0,1,10.269691151192607,11.941628780477936
398,1,1,0,158,36,1,0,0,1,4,26,0,13.259276958454533,12.294328685471955
399,1,0,0,57,1448,194,240,39,1,0,0,1,10.946130237735648,11.979229691846738
400,0,0,0,40,20632,3535,467,1063,0,2,7,0,12.110885195713106,12.09675088440264
401,1,1,3,160,751,41,15,3,6,2,11,2,11.27719399157641,12.053424057433803
402,1,0,1,55,615041,126104,23439,1483,2,3,12,1,13.274729276006703,12.37299486740577
403,0,1,3,39,81,17,5,0,0,0,0,0,10.751527460706761,12.145322485992402
404,1,0,0,151,333,132,13,0,0,1,32,0,14.873433372580935,12.46269672558944
405,0,0,0,96,51,9,1,0,0,0,0,2,10.518547971102706,11.837842534768585
406,0,1,0,30,73,17,1,0,0,3,3,0,12.064544410117273,12.107738231599473
407,1,1,1,121,662,38,115,0,4,0,0,5,10.668975992762773,11.894005700893505
408,1,0,4,112,2658,251,26,13,3,0,0,0,10.364593840226032,11.909413559738102
409,1,0,0,24,1887,161,8,4,1,0,0,0,12.682730662943225,12.202577072850362
410,0,0,1,261,14241,994,286,21,0,3,19,4,11.041922914069854,11.925518564154931
411,1,1,5,256,3988,1190,1999,27,0,1,65,1,12.158103754514782,12.13925866747202
412,1,1,2,56,29294,1075,86,51,5,0,0,1,10.884358174688392,12.082285654920506
413,0,1,0,86,2414,507,985,12,0,2,3,0,10.962981570731781,11.961860543970488
414,1,0,0,53,102,32,16,0,1,0,0,0,11.053284998515347,12.036595342434357
415,1,0,3,23,1429,295,78,36,4,0,0,0,11.801444295083146,12.270276238116109
416,1,1,0,96,1771,246,517,23,1,0,0,0,10.647574121995953,12.110572149073082
417,1,0,0,112,144036,21385,8283,6276,6,0,0,4,11.19181416276317,12.062654585437132
418,0,0,0,52,840,57,5,4,0,0,0,1,10.328833863313568,11.931944249706444
419,1,1,0,283,2776,958,415,1,1,0,0,1,13.767168071389689,12.27883282848798
420,1,0,0,66,1062,104,22,5,0,1,2,0,10.829569120818709,11.983242498433752
421,0,1,7,171,68,10,12,0,0,4,18,0,11.798456392912803,12.072761558426818
422,1,1,0,82,1609,189,344,16,0,2,11,1,11.08148245876019,12.112230099366753
423,1,0,1,28,1678,109,131,50,0,1,3,0,11.423194517831329,12.04108823720367
424,1,0,0,76,184341,41961,3940,32065,0,1,20,0,13.027194948368926,12.34751583726468
425,1,0,0,77,10337,797,2783,23,5,2,11,0,12.078724559087364,12.220381834168741
426,0,0,0,43,55304,6023,3987,7085,5,0,0,0,11.14218755253424,12.145867134719078
427,0,0,0,28,2028,245,164,7,1,0,0,1,10.515004645943096,12.017948133426364
428,1,0,2,52,499,67,21,16,2,1,20,0,13.255559451295378,12.284156009423214
429,1,0,0,21,11,1,0,0,2,0,0,0,11.540216630515532,12.220449637466984
430,0,0,1,53,840,57,5,4,3,0,0,0,11.18654225664368,12.046647703335061
431,1,0,0,149,361,10,7,0,0,1,10,1,11.101307540121995,12.107313591014467
432,1,0,0,32,171,18,4,0,1,0,0,0,10.939749278445056,11.901256703470635
433,1,1,0,189,91473,13493,3793,3687,4,2,67,1,11.844902460526267,11.90315969292461
434,1,0,0,54,581,104,56,14,0,0,0,1,10.45029321764447,11.968542019425579
435,1,0,0,197,312807,41861,16628,2518,12,0,0,0,11.468488376265958,12.20713448177447
436,0,0,4,65,840,57,5,4,3,1,9,0,11.658000630160076,12.121959085412781
437,0,0,4,87,511,27,20,4,0,3,12,0,13.040523132968882,12.357283608732228
438,1,1,3,245,331,23,538,0,1,6,51,0,13.711820738391237,12.412632046039038
439,1,0,2,71,89,34,17,0,1,1,1,0,12.220337006714988,12.245934582479107
440,0,0,0,40,2313,268,116,0,2,1,9,0,11.297166072569194,12.052414778447476
441,1,1,1,75,26200,1817,485,81,2,3,14,0,11.448751211373105,12.055032559530291
442,1,1,0,69,1,8,0,0,1,1,8,0,12.157254160020006,12.20870441128166
443,1,0,1,38,11727,942,812,303,1,1,9,0,13.722692242491034,12.403576280063717
444,1,0,0,63,46001,10070,2292,39288,2,0,0,1,10.093865846634625,11.845304968299015
445,1,0,1,93,221,18,26,8,0,1,8,0,11.716059359530993,12.110986049538637
446,1,1,3,197,615041,126104,23439,1483,6,4,47,1,15.369630046192096,12.51611284055439
447,1,0,0,34,51859,8125,797,15,2,0,0,2,10.334518643860273,11.867630251962149
448,1,0,0,26,27,5,34,0,0,0,0,0,12.318618183327809,12.1006791898074
449,0,0,3,36,1,3,0,0,1,0,0,0,9.894805512445577,11.889292295500754
450,1,0,1,41,5059,455,347,102,3,0,0,0,12.269374322735361,12.200139852948912
451,1,1,1,103,189880,7317,684,5191,2,3,3,0,12.225189453835215,12.130930767834034
452,1,1,3,79,31021,2308,2441,310,8,2,11,0,13.67334122468881,12.24234841747735
453,1,1,0,120,17133,2423,581,368,6,2,10,0,11.944584273056208,12.148749792042281
454,0,1,3,73,923,252,137,16,0,1,15,0,12.551990982312908,12.140527902604788
455,0,1,2,39,19,5,0,0,0,1,13,0,11.253212541474202,11.987664562333746
456,1,1,4,137,18188,1719,758,17,0,2,26,1,11.905063918669965,12.043325213986051
457,1,0,1,100,91,7,10,0,0,1,26,1,12.730650459993026,12.09762153341614
458,0,0,0,44,431,85,28,0,0,1,1,0,11.109938924855278,12.050078199283426
459,1,0,7,42,9124,1193,66,2,3,2,2,0,11.476969831934221,12.049687198502582
460,1,0,0,21,444,38,28,5,0,1,4,0,15.739839382183654,12.466240882311778
461,0,0,0,15,373,20,25,1,0,1,1,0,12.722626525197372,12.188990092307298
462,1,1,0,172,3287,469,316,35,0,1,12,2,11.380679103033794,12.103424034951075
463,0,1,3,240,86379,7124,5219,102,3,2,53,2,14.58945674068749,12.339408944221882
464,1,1,4,134,5059,455,347,102,2,1,12,0,12.700308888088765,11.896226378311429
465,1,1,1,145,612,51,38,2,1,1,6,0,14.28238298177015,12.3559763983106
466,1,0,0,17,23288,1990,1366,13,2,2,2,0,11.721731032386073,12.247036631486191
467,0,0,0,38,43,22,20,0,2,0,0,0,12.748336284981546,11.732682514144086
468,0,1,5,121,4579,423,114,64,2,0,0,0,13.027530683760078,12.137732048133763
469,0,1,3,123,927,84,74,5,1,2,19,1,12.131647236810544,11.755963628197097
470,0,0,3,35,10876,925,714,1,0,2,6,0,13.319131334966606,11.874374421118505
471,1,0,2,50,475,42,15,13,1,0,0,0,12.192387104361655,11.71465466874867
472,1,0,0,34,33,4,1,0,0,1,1,0,13.086481044568352,12.386248434149115
473,1,0,5,54,4062,240,142,52,2,0,0,0,12.46717488391724,12.087115296319274
474,1,1,3,25,56,2,0,0,1,0,0,1,11.673891194358044,12.177667895334123
475,1,1,5,81,2212,132,321,95,3,2,14,2,11.620571059842892,12.100136986728364
476,0,1,3,141,2413,223,64,118,0,2,28,0,13.883153876469775,12.36828402724075
477,1,1,2,26,3350,196,467,21,0,2,4,0,12.940528738589954,12.430711832192118
478,0,0,2,42,20587,2090,1622,167,0,1,6,0,11.251604024293496,12.103429830474203
479,1,1,1,121,383179,20227,18330,5892,5,2,11,0,10.990946601616953,12.007922391499648
480,1,0,1,79,55899,9297,370,6,1,0,0,0,10.740385487205646,12.073458229888917
481,1,0,1,29,1790,104,60,1,1,1,4,0,11.30960426425416,11.98269749051023
482,1,0,1,278,60867,4957,6713,624,2,6,35,0,12.995596863851292,12.097398978824254
483,1,0,0,91,10876,925,714,1,0,4,8,0,13.108810816891411,12.33499587945783
484,0,0,0,99,31,12,0,0,0,1,9,0,11.225928274321426,12.151708791753911
485,1,1,2,57,791,170,148,3,2,0,0,0,11.681230817420701,12.137490952764578
486,1,0,0,9,4062,240,142,52,1,0,0,0,11.46961275045531,12.095514269938276
487,0,0,1,42,79,13,34,0,4,0,0,0,12.086063327992882,12.260286195096349
488,1,0,2,68,711,46,45,61,0,2,9,0,12.828874525498048,12.31737058435953
489,0,0,0,56,475,42,15,13,1,0,0,1,10.177681607805251,11.898254485179702
490,1,0,0,26,229,25,42,0,3,0,0,0,10.925302111942429,11.928720924938593
491,1,1,4,93,81,37,7,0,0,2,8,1,11.672316595291992,12.226648588886531
492,0,0,2,170,7827,506,369,51,11,0,0,0,11.330358316376776,12.120511108862734
493,0,1,0,74,1188,463,36,0,4,1,7,0,10.817046716064885,12.02471715038495
494,0,0,2,208,711,46,45,61,0,0,0,0,10.911539865517963,12.043801754677785
495,1,1,0,10,95,18,51,0,0,0,0,0,12.253899239521582,12.27744940141369
496,1,1,2,105,1527,291,242,29,8,2,2,0,11.609117607154984,12.108433648711076
497,0,1,0,56,2062,214,54,110,3,1,3,0,11.574428035913435,12.171495929244193
498,1,0,0,25,423,36,20,1,0,2,2,0,13.318538441432258,12.432042923116645
499,1,1,3,101,612,51,38,2,1,1,3,0,13.948968203019236,12.185488385045689
500,1,0,1,112,126087,46797,9968,21232,7,2,12,1,11.95677120075295,12.190203177386037
501,0,0,0,98,26461,3445,3852,108,0,2,42,0,13.86439857392806,12.318177492846422
502,0,0,0,217,68504,9900,2345,3000,2,6,36,0,11.847132752492781,12.103844382004244
503,1,1,5,47,6737,375,137,12,1,2,4,0,11.469914955061757,12.116507889785044
504,1,0,0,77,87,13,1,0,0,1,1,2,11.265979875601268,12.019592632256746
505,1,0,0,11,26,0,0,0,4,0,0,0,11.212661769907575,11.967508060686326
506,0,0,0,33,11,3,0,0,2,0,0,0,10.868250309017466,12.01973566011535
507,1,0,0,9,10031,541,1625,24,1,1,4,0,15.148808135595585,12.469382870290623
508,1,0,2,55,840,57,5,4,5,1,2,0,12.173823783451645,12.28479129112441
509,1,0,0,112,6477,830,2042,245,3,3,11,0,13.607106892169869,12.35506357486484
510,1,1,2,144,73334,11444,3431,30,3,2,4,0,10.656193597770129,12.016679723992851
511,1,1,0,105,3670,211,1114,24,0,3,13,0,12.381926208367208,12.157293012841555
512,1,1,1,159,46670,2485,4987,814,4,2,27,0,11.704443589286237,12.088814284829327
513,1,1,1,150,121,37,34,0,0,2,23,1,11.645871307394746,12.068301311369188
514,0,0,0,37,43904,7588,916,6523,3,0,0,0,11.183342624201732,12.126574079006456
515,1,0,0,74,39072,2040,860,1021,2,1,10,0,13.579110846003841,12.342299252683615
516,1,0,0,104,654,105,98,36,2,1,25,0,12.052850249379954,12.238333408423117
517,0,0,1,162,172516,13055,3363,73,2,3,24,0,16.405811288857688,12.670056888158568
518,1,0,0,28,10268,982,307,59,2,1,5,0,16.00402713633799,12.709053100191923
519,1,1,0,43,19459,4170,1049,1547,1,2,4,1,11.710046873943083,12.18241718522524
520,1,0,0,44,71,13,11,0,1,1,1,0,10.828970394503418,12.049759022311116
521,1,1,0,106,4143,651,420,76,0,0,0,2,11.069050573206002,12.132312816392929
522,0,0,3,19,121,37,34,0,0,1,7,0,13.562462854397177,12.492657533281895
523,0,1,2,34,11727,942,812,303,0,2,10,0,13.632558196681357,12.487126446940099
524,1,1,1,49,26,2,6,0,2,2,8,0,12.805136011993598,12.237333953506782
525,0,0,1,31,439,46,141,13,0,1,3,0,11.970807313828313,12.159509710189331
526,1,0,0,18,2521,209,21,603,2,0,0,2,10.397492058382609,11.88324709895412
527,1,0,0,62,755,20,42,9,3,0,0,1,11.43254706965317,11.96044741187247
528,1,1,0,93,2924,413,84,1,0,0,0,0,10.936887485889793,12.121248429096461
529,1,0,0,72,6528,771,554,15,0,1,14,0,12.39456211155575,12.191933177270323
530,0,0,2,184,580,13,12,2,0,4,34,1,16.027083144869422,12.490613725679362
531,1,0,0,97,11727,942,812,303,0,2,28,0,12.822113224786971,12.142162091389036
532,0,0,0,78,383179,20227,18330,5892,5,1,14,0,12.662185112454138,12.239831850826283
533,0,0,0,43,60867,4957,6713,624,1,2,8,0,11.621021771465252,12.159875010536215
534,1,1,11,103,17586,2112,7330,654,2,1,15,0,11.388700988994152,12.128364830393712
535,1,0,1,80,298,19,14,0,3,1,9,0,12.069461250385764,12.243777002717003
536,0,1,2,87,1827,134,541,12,1,1,3,1,10.739841232265405,11.779735302765484
537,1,1,1,54,18188,1719,758,17,1,3,13,0,11.32992271317492,11.492624207360102
538,0,0,0,12,252249,22297,5881,962,1,1,1,0,13.339456763428746,12.587954404793704
539,1,0,1,76,609,42,7,1,3,1,14,0,11.321086892402036,11.97599531208018
540,0,0,0,183,60867,4957,6713,624,1,2,29,0,15.205429196040619,12.791259162071494
541,1,0,1,200,172516,13055,3363,73,1,2,30,0,17.4470065959444,12.954302453522665
542,1,0,1,137,18009,1348,875,52,4,2,9,0,11.70914702656414,12.245644946708643
543,0,0,1,52,1022,152,112,70,3,0,0,1,12.07770506062784,12.21844364939635
544,1,1,0,297,1529,146,47,35,13,1,21,1,11.019529048531913,12.002480589547954
545,1,0,2,21,2486,363,1,30,0,0,0,1,10.444925946763789,11.757253333243412
546,1,0,9,57,2414,507,985,12,0,3,7,0,11.167901415151306,11.991881030945866
547,1,0,1,88,3882,624,888,399,3,1,7,1,12.428064998247708,12.14581192636427
548,1,0,0,7,97,43,7,0,0,0,0,0,11.483145053372601,12.138152512303165
549,1,1,0,73,751,41,15,3,4,1,10,1,11.900061417440517,12.267653165002816
550,1,0,0,58,532,41,48,1,0,0,0,1,10.297103434941517,12.010704644075561
551,1,1,5,229,27838,2577,2345,10,2,0,0,1,13.013899939890495,12.23321621620698
552,1,0,0,45,31021,2308,2441,310,2,1,11,0,15.941744437645147,12.66497943503297
553,1,0,10,148,1851,229,120,19,1,3,53,0,12.949664292390544,12.189223011481307
554,0,0,1,101,1932,503,370,7,2,2,22,0,12.61038635841611,12.20567425146932
555,1,0,1,86,72626,3728,1303,2355,1,1,2,1,11.180242776186308,11.969915465257252
556,1,1,1,150,4149,642,199,84,14,1,24,0,12.070938000099584,12.147143663947517
557,1,1,2,262,19049,1960,457,145,9,6,7,3,12.023031210758301,12.25258880619672
558,0,0,0,84,22952,760,707,0,4,1,10,0,12.412569134709516,12.292481553725526
559,1,1,0,121,31021,2308,2441,310,0,2,14,0,12.341471931589195,12.301207811847476
560,1,0,0,45,1101,222,71,0,2,0,0,0,11.304618491654178,11.977859009045014
561,1,0,3,118,8255,669,198,4,0,3,38,0,16.585852999223096,12.636988067904364
562,1,0,1,16,73334,11444,3431,30,0,1,3,0,12.065323689930908,12.184822597439501
563,1,1,1,161,5618,365,2683,191,8,1,5,1,10.94327315608842,12.01996178455462
564,0,0,0,48,4149,642,199,84,2,1,4,0,12.546078930736233,12.328779049858161
565,0,0,0,232,13,6,0,0,8,1,9,0,11.266890845043447,12.073805068252893
566,1,0,0,83,314,19,1,1,1,1,3,0,11.42620392252188,12.11661284860428
567,1,1,1,52,620,45,178,10,5,2,8,0,12.41068084238598,12.2215718586041
568,0,1,0,65,14733,1931,1831,61,4,1,4,0,11.494177601240127,12.15618152913713
569,0,0,0,92,432,64,7,1,7,1,3,0,11.26441812242576,12.109613032096407
570,1,0,1,18,721,34,136,1,1,0,0,1,11.089231231489656,11.972783977789016
571,1,0,0,222,130384,5540,1343,1379,4,2,73,0,12.947769446551261,12.16526783304521
572,1,0,0,157,1041,127,17,3,0,2,21,1,12.955321219100481,12.107755166775947
573,0,0,1,44,20632,3535,467,1063,3,1,1,0,10.98049146621103,12.098259045163342
574,1,1,0,327,172516,13055,3363,73,7,6,50,0,14.17436607366971,11.971006628084334
575,1,0,2,89,89357,5141,1155,684,1,1,21,0,11.858626199203934,11.952924600777466
576,0,0,1,5,10031,541,1625,24,1,0,0,0,12.31905932862128,12.164143570816902
577,1,1,0,269,64392,5964,750,10085,3,6,21,0,11.584284684707264,12.126724047305883
578,1,0,0,33,8935,1619,225,249,0,1,8,0,13.617505506776386,12.520763439918722
579,0,0,4,36,4062,240,142,52,1,0,0,0,13.267756407643605,12.461753271156667
580,0,0,1,43,9780,1914,1803,216,0,1,10,0,12.585656650047131,12.149284377334862
581,1,0,2,49,1692,107,43,14,1,1,3,0,12.09565774583132,12.256455589828175
582,0,0,1,14,8636,1782,2410,134,0,1,4,0,12.65159831501369,12.039063561367831
583,1,0,0,67,383179,20227,18330,5892,1,2,16,1,12.154113496294016,11.969349176694664
584,1,1,0,66,8255,669,198,4,0,2,15,0,13.077341621222024,12.415070851814525
585,1,1,0,44,590,117,25,1,1,1,3,0,11.39403409189469,12.173460370552686
586,1,1,1,97,566,22,22,0,5,0,0,1,11.509641593005542,12.138004172482376
587,0,0,2,99,70084,14633,3865,24376,0,0,0,0,10.640094322788997,12.082745842971418
588,1,1,3,116,4062,240,142,52,1,0,0,0,13.627814463489145,12.234290199851605
589,0,0,0,84,1420,65,102,7,0,0,0,0,9.626518084487804,11.781028922381568
590,1,1,0,194,18188,1719,758,17,11,4,34,0,12.639390104815769,12.276208236653648
591,1,0,0,33,197,18,22,0,0,2,2,0,11.3681367623778,12.053880210381132
592,1,1,6,98,470,41,6,1,0,0,0,1,10.952175048838665,12.074535048548121
593,1,1,2,115,91473,13493,3793,3687,8,4,28,0,12.323387826097285,12.100607456306562
594,0,0,0,127,1607,96,31,2,0,1,24,0,11.697273226485006,12.161972578389861
595,1,0,2,129,69521,3930,2044,5766,0,1,16,0,11.883517497665368,12.088664137327793
596,0,0,0,27,4062,240,142,52,2,0,0,0,11.900088938160906,12.219935824308964
